,ngay,thaydoi,solenhmua,khoiluongdatmua,KLTB1lenhmua,solenhdatban,khoiluongdatban,KLTB1lenhban,chenhlechlenhmuavaban,symbol 
16,12/07/2021,35.8 (0.00 %)   ,1 ,500 ,500  ,2 ,600 ,300  ,-100,TDB
17,09/07/2021,35.8 (0.00 %)   ,5 ,"10,400 ","2,080  ",2 ,700 ,350  ,"9,700",TDB
18,08/07/2021,35.8 (0.00 %)   ,5 ,"10,200 ","2,040  ",3 ,"4,600 ","1,533  ","5,600",TDB
19,07/07/2021,35.8 (0.00 %)   ,5 ,"13,900 ","2,780  ",2 ,300 ,150  ,"13,600",TDB
0,06/07/2021,35.8 (0.00 %)   ,6 ,"10,400 ","1,733  ",2 ,600 ,300  ,"9,800",TDB
1,05/07/2021,35.8 (0.00 %)   ,5 ,"17,200 ","3,440  ",2 ,600 ,300  ,"16,600",TDB
2,02/07/2021,35.8 (0.00 %)   ,6 ,"20,300 ","3,383  ",3 ,700 ,233  ,"19,600",TDB
3,01/07/2021,35.8 (0.00 %)   ,5 ,"10,300 ","2,060  ",3 ,800 ,267  ,"9,500",TDB
4,30/06/2021,35.8 (0.00 %)   ,5 ,"4,800 ",960  ,2 ,600 ,300  ,"4,200",TDB
5,29/06/2021,35.8 (0.00 %)   ,6 ,"16,600 ","2,767  ",2 ,600 ,300  ,"16,000",TDB
6,28/06/2021,35.8 (0.00 %)   ,5 ,"6,800 ","1,360  ",2 ,600 ,300  ,"6,200",TDB
7,25/06/2021,35.8 (0.00 %)   ,4 ,"10,900 ","2,725  ",2 ,300 ,150  ,"10,600",TDB
8,24/06/2021,35.8 (0.00 %)   ,6 ,"10,800 ","1,800  ",4 ,"1,200 ",300  ,"9,600",TDB
9,23/06/2021,35.8 (0.00 %)   ,4 ,"7,200 ","1,800  ",3 ,"1,200 ",400  ,"6,000",TDB
10,22/06/2021,35.8 (0.00 %)   ,5 ,"7,300 ","1,460  ",3 ,800 ,267  ,"6,500",TDB
11,18/06/2021,35.8 (0.00 %)   ,3 ,"5,000 ","1,667  ",2 ,300 ,150  ,"4,700",TDB
12,17/06/2021,35.8 (0.00 %)   ,3 ,"10,100 ","3,367  ",2 ,400 ,200  ,"9,700",TDB
13,16/06/2021,35.8 (0.56 %)   ,3 ,"12,800 ","4,267  ",3 ,"4,700 ","1,567  ","8,100",TDB
14,15/06/2021,35.5 (-0.84 %)   ,4 ,"15,800 ","3,950  ",6 ,"5,700 ",950  ,"10,100",TDB
15,14/06/2021,35.8 (0.00 %)   ,4 ,"16,500 ","4,125  ",5 ,"4,500 ",900  ,"12,000",TDB
16,11/06/2021,35.8 (-0.56 %)   ,6 ,"13,300 ","2,217  ",5 ,"7,500 ","1,500  ","5,800",TDB
17,10/06/2021,36 (0.56 %)   ,5 ,"10,800 ","2,160  ",6 ,"6,900 ","1,150  ","3,900",TDB
18,09/06/2021,35.8 (0.00 %)   ,4 ,"5,600 ","1,400  ",4 ,"3,700 ",925  ,"1,900",TDB
19,08/06/2021,35.8 (0.00 %)   ,4 ,"16,200 ","4,050  ",3 ,"1,200 ",400  ,"15,000",TDB
0,07/06/2021,35.8 (0.00 %)   ,7 ,"26,800 ","3,829  ",5 ,"4,800 ",960  ,"22,000",TDB
1,04/06/2021,35.8 (0.00 %)   ,6 ,"16,700 ","2,783  ",3 ,"3,600 ","1,200  ","13,100",TDB
2,03/06/2021,35.8 (0.00 %)   ,8 ,"25,100 ","3,138  ",6 ,"16,900 ","2,817  ","8,200",TDB
3,02/06/2021,35.8 (0.00 %)   ,8 ,"31,900 ","3,988  ",8 ,"26,000 ","3,250  ","5,900",TDB
4,01/06/2021,35.8 (0.00 %)   ,7 ,"17,300 ","2,471  ",3 ,"2,600 ",867  ,"14,700",TDB
5,31/05/2021,35.8 (0.56 %)   ,9 ,"17,100 ","1,900  ",5 ,"4,900 ",980  ,"12,200",TDB
6,28/05/2021,36 (1.41 %)   ,12 ,"13,500 ","1,125  ",5 ,"11,600 ","2,320  ","1,900",TDB
7,27/05/2021,35.5 (0.00 %)   ,5 ,"5,300 ","1,060  ",3 ,"5,100 ","1,700  ",200,TDB
8,26/05/2021,35.5 (-2.74 %)   ,4 ,"3,500 ",875  ,3 ,"1,000 ",333  ,"2,500",TDB
9,25/05/2021,36.5 (0.00 %)   ,5 ,"4,800 ",960  ,6 ,"2,100 ",350  ,"2,700",TDB
10,24/05/2021,36.5 (0.00 %)   ,5 ,"4,700 ",940  ,7 ,"4,500 ",643  ,200,TDB
11,21/05/2021,36.5 (0.00 %)   ,5 ,"2,900 ",580  ,5 ,"4,300 ",860  ,"-1,400",TDB
12,20/05/2021,36.5 (0.00 %)   ,4 ,"1,500 ",375  ,4 ,"3,600 ",900  ,"-2,100",TDB
13,19/05/2021,36.5 (0.00 %)   ,5 ,"1,400 ",280  ,5 ,"3,800 ",760  ,"-2,400",TDB
14,18/05/2021,38.5 (3.22 %)   ,6 ,"1,700 ",283  ,7 ,"2,500 ",357  ,-800,TDB
15,17/05/2021,37.3 (0.00 %)   ,5 ,"1,700 ",340  ,3 ,400 ,133  ,"1,300",TDB
16,14/05/2021,37.3 (0.00 %)   ,5 ,"1,400 ",280  ,3 ,"1,100 ",367  ,300,TDB
17,13/05/2021,37.3 (0.00 %)   ,5 ,"2,500 ",500  ,3 ,"4,500 ","1,500  ","-2,000",TDB
18,12/05/2021,37.3 (0.00 %)   ,6 ,"3,500 ",583  ,3 ,"4,700 ","1,567  ","-1,200",TDB
19,11/05/2021,37.8 (1.07 %)   ,8 ,"5,000 ",625  ,4 ,"6,000 ","1,500  ","-1,000",TDB
0,10/05/2021,37.4 (0.00 %)   ,5 ,"2,400 ",480  ,5 ,"7,000 ","1,400  ","-4,600",TDB
1,07/05/2021,37.4 (0.00 %)   ,4 ,"2,900 ",725  ,3 ,"3,700 ","1,233  ",-800,TDB
2,06/05/2021,37.4 (0.00 %)   ,5 ,"3,000 ",600  ,3 ,"3,700 ","1,233  ",-700,TDB
3,05/05/2021,37.4 (0.00 %)   ,5 ,"3,900 ",780  ,2 ,"3,500 ","1,750  ",400,TDB
4,04/05/2021,37.4 (0.00 %)   ,5 ,"3,200 ",640  ,2 ,"3,500 ","1,750  ",-300,TDB
5,29/04/2021,37.4 (0.00 %)   ,4 ,"2,400 ",600  ,1 ,500 ,500  ,"1,900",TDB
6,28/04/2021,37.4 (0.00 %)   ,4 ,"2,900 ",725  ,1 ,"3,000 ","3,000  ",-100,TDB
7,27/04/2021,37.4 (0.00 %)   ,4 ,"2,700 ",675  ,2 ,"3,500 ","1,750  ",-800,TDB
8,26/04/2021,37.4 (0.00 %)   ,6 ,"3,400 ",567  ,2 ,"3,500 ","1,750  ",-100,TDB
9,23/04/2021,37.4 (0.00 %)   ,4 ,"2,600 ",650  ,3 ,"3,700 ","1,233  ","-1,100",TDB
10,22/04/2021,37.4 (0.00 %)   ,4 ,"2,700 ",675  ,2 ,"3,500 ","1,750  ",-800,TDB
11,20/04/2021,37.4 (0.00 %)   ,4 ,"1,700 ",425  ,2 ,"3,500 ","1,750  ","-1,800",TDB
12,19/04/2021,37.4 (0.00 %)   ,4 ,"2,400 ",600  ,3 ,"3,700 ","1,233  ","-1,300",TDB
13,16/04/2021,37.4 (0.00 %)   ,2 ,"1,700 ",850  ,2 ,"4,000 ","2,000  ","-2,300",TDB
14,15/04/2021,37.4 (0.00 %)   ,3 ,"2,000 ",667  ,2 ,"3,500 ","1,750  ","-1,500",TDB
15,14/04/2021,37.4 (0.00 %)   ,4 ,"2,200 ",550  ,3 ,"3,700 ","1,233  ","-1,500",TDB
16,13/04/2021,37.4 (0.00 %)   ,4 ,"3,000 ",750  ,2 ,"4,000 ","2,000  ","-1,000",TDB
17,12/04/2021,37.4 (0.00 %)   ,6 ,"4,500 ",750  ,3 ,"3,600 ","1,200  ",900,TDB
18,09/04/2021,37.4 (0.00 %)   ,6 ,"5,500 ",917  ,3 ,"3,900 ","1,300  ","1,600",TDB
19,08/04/2021,37.4 (0.00 %)   ,3 ,"3,400 ","1,133  ",2 ,"3,400 ","1,700  ",0,TDB
0,07/04/2021,37.4 (0.00 %)   ,5 ,"23,400 ","4,680  ",2 ,"3,400 ","1,700  ","20,000",TDB
1,06/04/2021,37.4 (0.00 %)   ,3 ,"3,400 ","1,133  ",1 ,400 ,400  ,"3,000",TDB
2,05/04/2021,37.4 (0.00 %)   ,5 ,"31,700 ","6,340  ",4 ,"3,700 ",925  ,"28,000",TDB
3,02/04/2021,37.4 (0.00 %)   ,4 ,"2,100 ",525  ,4 ,"7,400 ","1,850  ","-5,300",TDB
4,01/04/2021,37.4 (0.00 %)   ,5 ,"13,000 ","2,600  ",2 ,500 ,250  ,"12,500",TDB
5,31/03/2021,37.4 (0.27 %)   ,4 ,"3,700 ",925  ,1 ,"2,000 ","2,000  ","1,700",TDB
6,30/03/2021,37.4 (1.08 %)   ,6 ,"8,700 ","1,450  ",3 ,"5,700 ","1,900  ","3,000",TDB
7,29/03/2021,37 (0.00 %)   ,4 ,"13,000 ","3,250  ",0 ,0 ,NaN  ,"13,000",TDB
8,26/03/2021,37 (0.00 %)   ,1 ,300 ,300  ,0 ,0 ,NaN  ,300,TDB
9,25/03/2021,37 (0.00 %)   ,3 ,"32,800 ","10,933  ",0 ,0 ,NaN  ,"32,800",TDB
10,24/03/2021,37 (0.00 %)   ,3 ,"21,000 ","7,000  ",1 ,200 ,200  ,"20,800",TDB
11,23/03/2021,37 (0.00 %)   ,2 ,800 ,400  ,1 ,200 ,200  ,600,TDB
12,22/03/2021,37 (0.00 %)   ,2 ,"3,300 ","1,650  ",3 ,"3,500 ","1,167  ",-200,TDB
13,19/03/2021,37 (0.00 %)   ,5 ,"6,300 ","1,260  ",2 ,"6,700 ","3,350  ",-400,TDB
14,18/03/2021,37 (0.00 %)   ,3 ,"3,300 ","1,100  ",3 ,"2,700 ",900  ,600,TDB
15,17/03/2021,37 (0.00 %)   ,6 ,"9,900 ","1,650  ",1 ,100 ,100  ,"9,800",TDB
16,16/03/2021,37 (0.00 %)   ,7 ,"25,000 ","3,571  ",1 ,700 ,700  ,"24,300",TDB
17,15/03/2021,37 (0.00 %)   ,10 ,"21,700 ","2,170  ",2 ,900 ,450  ,"20,800",TDB
18,12/03/2021,37 (0.00 %)   ,9 ,"11,700 ","1,300  ",4 ,"7,300 ","1,825  ","4,400",TDB
19,11/03/2021,37 (0.00 %)   ,4 ,"4,000 ","1,000  ",3 ,"7,400 ","2,467  ","-3,400",TDB
0,10/03/2021,37 (0.00 %)   ,7 ,"15,000 ","2,143  ",3 ,"10,300 ","3,433  ","4,700",TDB
1,09/03/2021,37 (-0.27 %)   ,7 ,"5,700 ",814  ,3 ,"7,800 ","2,600  ","-2,100",TDB
2,08/03/2021,37.1 (0.27 %)   ,7 ,"6,700 ",957  ,3 ,"7,700 ","2,567  ","-1,000",TDB
3,05/03/2021,37 (-1.07 %)   ,10 ,"6,000 ",600  ,5 ,"9,200 ","1,840  ","-3,200",TDB
4,04/03/2021,37.5 (0.81 %)   ,6 ,"3,600 ",600  ,5 ,"8,200 ","1,640  ","-4,600",TDB
5,03/03/2021,37.2 (-0.53 %)   ,5 ,"3,000 ",600  ,4 ,"7,300 ","1,825  ","-4,300",TDB
6,02/03/2021,37.4 (0.00 %)   ,3 ,"2,300 ",767  ,3 ,"7,900 ","2,633  ","-5,600",TDB
7,01/03/2021,37.4 (0.00 %)   ,4 ,"2,300 ",575  ,3 ,"7,900 ","2,633  ","-5,600",TDB
8,26/02/2021,37.5 (1.08 %)   ,5 ,"4,600 ",920  ,4 ,"8,700 ","2,175  ","-4,100",TDB
9,25/02/2021,37.1 (0.00 %)   ,4 ,"2,500 ",625  ,1 ,"5,000 ","5,000  ","-2,500",TDB
10,24/02/2021,37.1 (0.00 %)   ,3 ,900 ,300  ,1 ,"7,500 ","7,500  ","-6,600",TDB
11,23/02/2021,37 (-1.33 %)   ,11 ,"11,900 ","1,082  ",7 ,"16,500 ","2,357  ","-4,600",TDB
12,22/02/2021,37.5 (1.35 %)   ,7 ,"6,000 ",857  ,12 ,"9,300 ",775  ,"-3,300",TDB
13,19/02/2021,37 (0.00 %)   ,4 ,"1,800 ",450  ,2 ,"2,800 ","1,400  ","-1,000",TDB
14,18/02/2021,37 (0.00 %)   ,8 ,"15,800 ","1,975  ",6 ,"13,300 ","2,217  ","2,500",TDB
15,17/02/2021,37 (0.00 %)   ,3 ,"1,900 ",633  ,3 ,900 ,300  ,"1,000",TDB
16,05/02/2021,37 (0.00 %)   ,2 ,"3,700 ","1,850  ",0 ,0 ,NaN  ,"3,700",TDB
17,04/02/2021,37 (0.00 %)   ,2 ,400 ,200  ,0 ,0 ,NaN  ,400,TDB
18,03/02/2021,37 (3.35 %)   ,2 ,800 ,400  ,2 ,"2,100 ","1,050  ","-1,300",TDB
19,02/02/2021,35.8 (0.00 %)   ,4 ,"1,500 ",375  ,1 ,100 ,100  ,"1,400",TDB
0,01/02/2021,35.8 (0.00 %)   ,3 ,"1,400 ",467  ,3 ,"2,100 ",700  ,-700,TDB
1,29/01/2021,35.8 (0.00 %)   ,1 ,100 ,100  ,1 ,100 ,100  ,0,TDB
2,28/01/2021,35.8 (0.00 %)   ,2 ,"2,800 ","1,400  ",1 ,100 ,100  ,"2,700",TDB
3,27/01/2021,35.8 (0.00 %)   ,2 ,600 ,300  ,2 ,"1,100 ",550  ,-500,TDB
4,26/01/2021,37 (0.00 %)   ,2 ,600 ,300  ,1 ,100 ,100  ,500,TDB
5,25/01/2021,37 (0.00 %)   ,3 ,"4,000 ","1,333  ",2 ,"1,100 ",550  ,"2,900",TDB
6,22/01/2021,37 (0.00 %)   ,4 ,"4,900 ","1,225  ",1 ,100 ,100  ,"4,800",TDB
7,21/01/2021,37 (0.00 %)   ,3 ,"3,500 ","1,167  ",1 ,100 ,100  ,"3,400",TDB
8,20/01/2021,37 (0.00 %)   ,6 ,"7,100 ","1,183  ",2 ,"1,100 ",550  ,"6,000",TDB
9,19/01/2021,37 (0.00 %)   ,2 ,"4,200 ","2,100  ",0 ,0 ,NaN  ,"4,200",TDB
10,18/01/2021,37 (0.00 %)   ,3 ,"3,300 ","1,100  ",1 ,100 ,100  ,"3,200",TDB
11,15/01/2021,37 (0.00 %)   ,5 ,"5,100 ","1,020  ",2 ,500 ,250  ,"4,600",TDB
12,14/01/2021,37 (0.00 %)   ,6 ,"5,300 ",883  ,2 ,500 ,250  ,"4,800",TDB
13,13/01/2021,37 (0.00 %)   ,5 ,"4,800 ",960  ,1 ,100 ,100  ,"4,700",TDB
14,12/01/2021,37 (0.00 %)   ,9 ,"5,400 ",600  ,4 ,"2,000 ",500  ,"3,400",TDB
15,11/01/2021,37 (0.00 %)   ,8 ,"8,300 ","1,038  ",3 ,"4,500 ","1,500  ","3,800",TDB
16,08/01/2021,37 (0.00 %)   ,3 ,"1,100 ",367  ,3 ,"3,200 ","1,067  ","-2,100",TDB
17,07/01/2021,37 (0.00 %)   ,4 ,"2,200 ",550  ,1 ,400 ,400  ,"1,800",TDB
18,06/01/2021,37 (2.78 %)   ,4 ,"1,800 ",450  ,1 ,800 ,800  ,"1,000",TDB
19,05/01/2021,36 (0.00 %)   ,5 ,"4,500 ",900  ,1 ,800 ,800  ,"3,700",TDB
0,04/01/2021,36 (1.41 %)   ,7 ,"6,400 ",914  ,3 ,"1,300 ",433  ,"5,100",TDB
1,31/12/2020,35.5 (0.00 %)   ,9 ,"6,400 ",711  ,5 ,"3,200 ",640  ,"3,200",TDB
2,30/12/2020,35.5 (0.00 %)   ,6 ,"3,400 ",567  ,1 ,"1,000 ","1,000  ","2,400",TDB
3,29/12/2020,35.5 (1.43 %)   ,6 ,"5,300 ",883  ,2 ,800 ,400  ,"4,500",TDB
4,28/12/2020,35 (0.00 %)   ,5 ,"3,900 ",780  ,1 ,"1,200 ","1,200  ","2,700",TDB
5,25/12/2020,35 (0.00 %)   ,4 ,"1,500 ",375  ,0 ,0 ,NaN  ,"1,500",TDB
6,24/12/2020,35 (0.00 %)   ,4 ,900 ,225  ,0 ,0 ,NaN  ,900,TDB
7,23/12/2020,35 (0.00 %)   ,10 ,"4,100 ",410  ,3 ,400 ,133  ,"3,700",TDB
8,22/12/2020,35 (0.00 %)   ,5 ,"3,300 ",660  ,1 ,100 ,100  ,"3,200",TDB
9,21/12/2020,35 (0.00 %)   ,3 ,800 ,267  ,1 ,100 ,100  ,700,TDB
10,18/12/2020,35 (0.00 %)   ,5 ,"1,200 ",240  ,1 ,100 ,100  ,"1,100",TDB
11,17/12/2020,35 (0.00 %)   ,4 ,"1,300 ",325  ,1 ,100 ,100  ,"1,200",TDB
12,16/12/2020,35 (0.00 %)   ,5 ,"1,200 ",240  ,1 ,"1,200 ","1,200  ",0,TDB
13,15/12/2020,35 (0.00 %)   ,4 ,"1,000 ",250  ,1 ,100 ,100  ,900,TDB
14,14/12/2020,35 (0.00 %)   ,5 ,"3,300 ",660  ,1 ,"1,200 ","1,200  ","2,100",TDB
15,11/12/2020,35 (0.00 %)   ,3 ,800 ,267  ,1 ,100 ,100  ,700,TDB
16,10/12/2020,35 (0.00 %)   ,3 ,800 ,267  ,1 ,"1,000 ","1,000  ",-200,TDB
17,09/12/2020,35 (0.00 %)   ,3 ,800 ,267  ,2 ,"1,100 ",550  ,-300,TDB
18,08/12/2020,35 (0.00 %)   ,4 ,900 ,225  ,1 ,100 ,100  ,800,TDB
19,07/12/2020,35 (0.00 %)   ,5 ,"1,200 ",240  ,1 ,"1,200 ","1,200  ",0,TDB
0,04/12/2020,35 (0.00 %)   ,3 ,800 ,267  ,1 ,100 ,100  ,700,TDB
1,03/12/2020,35 (0.00 %)   ,4 ,"1,200 ",300  ,0 ,0 ,NaN  ,"1,200",TDB
2,02/12/2020,35 (0.00 %)   ,6 ,"4,400 ",733  ,2 ,600 ,300  ,"3,800",TDB
3,01/12/2020,35 (0.00 %)   ,4 ,"3,300 ",825  ,1 ,100 ,100  ,"3,200",TDB
4,30/11/2020,35 (0.00 %)   ,3 ,"1,100 ",367  ,1 ,100 ,100  ,"1,000",TDB
5,26/11/2020,35 (0.00 %)   ,5 ,"1,400 ",280  ,1 ,100 ,100  ,"1,300",TDB
6,25/11/2020,35 (0.00 %)   ,4 ,"11,100 ","2,775  ",3 ,"1,000 ",333  ,"10,100",TDB
7,24/11/2020,35 (11.11 %)   ,7 ,"2,700 ",386  ,2 ,400 ,200  ,"2,300",TDB
8,20/11/2020,31.5 (0.00 %)   ,14 ,"11,600 ",829  ,1 ,900 ,900  ,"10,700",TDB
9,19/11/2020,31.5 (-10.00 %)   ,6 ,"1,200 ",200  ,1 ,300 ,300  ,900,TDB
10,18/11/2020,35 (0.00 %)   ,4 ,"3,100 ",775  ,1 ,900 ,900  ,"2,200",TDB
11,17/11/2020,35 (0.00 %)   ,4 ,"1,100 ",275  ,0 ,0 ,NaN  ,"1,100",TDB
12,16/11/2020,35 (0.00 %)   ,4 ,900 ,225  ,0 ,0 ,NaN  ,900,TDB
13,13/11/2020,35 (0.00 %)   ,7 ,"3,400 ",486  ,2 ,900 ,450  ,"2,500",TDB
14,12/11/2020,35 (0.00 %)   ,4 ,"2,000 ",500  ,2 ,"1,000 ",500  ,"1,000",TDB
15,11/11/2020,35 (0.00 %)   ,3 ,600 ,200  ,0 ,0 ,NaN  ,600,TDB
16,10/11/2020,35 (12.18 %)   ,11 ,"25,000 ","2,273  ",1 ,100 ,100  ,"24,900",TDB
17,09/11/2020,31.2 (0.00 %)   ,15 ,"7,000 ",467  ,1 ,700 ,700  ,"6,300",TDB
18,06/11/2020,31.2 (0.00 %)   ,5 ,"1,300 ",260  ,1 ,100 ,100  ,"1,200",TDB
19,05/11/2020,32.5 (-7.41 %)   ,4 ,"10,700 ","2,675  ",3 ,900 ,300  ,"9,800",TDB
0,04/11/2020,35.1 (0.00 %)   ,4 ,"1,100 ",275  ,3 ,"1,700 ",567  ,-600,TDB
1,03/11/2020,35.1 (0.00 %)   ,5 ,"10,700 ","2,140  ",1 ,500 ,500  ,"10,200",TDB
2,02/11/2020,35.1 (0.00 %)   ,2 ,500 ,250  ,0 ,0 ,NaN  ,500,TDB
3,30/10/2020,35.1 (0.00 %)   ,2 ,500 ,250  ,1 ,200 ,200  ,300,TDB
4,29/10/2020,35.1 (0.00 %)   ,3 ,700 ,233  ,2 ,"1,200 ",600  ,-500,TDB
5,28/10/2020,35.1 (0.00 %)   ,2 ,600 ,300  ,0 ,0 ,NaN  ,600,TDB
6,27/10/2020,35.1 (2.93 %)   ,4 ,"9,100 ","2,275  ",1 ,800 ,800  ,"8,300",TDB
7,26/10/2020,34.1 (0.00 %)   ,3 ,"4,100 ","1,367  ",3 ,"1,700 ",567  ,"2,400",TDB
8,23/10/2020,34.1 (0.00 %)   ,2 ,"10,500 ","5,250  ",0 ,0 ,NaN  ,"10,500",TDB
9,22/10/2020,34.1 (0.00 %)   ,4 ,"6,200 ","1,550  ",0 ,0 ,NaN  ,"6,200",TDB
10,21/10/2020,34.1 (0.00 %)   ,3 ,"10,600 ","3,533  ",1 ,700 ,700  ,"9,900",TDB
11,20/10/2020,34.1 (0.00 %)   ,2 ,"7,200 ","3,600  ",0 ,0 ,NaN  ,"7,200",TDB
12,19/10/2020,34.1 (0.00 %)   ,4 ,"11,400 ","2,850  ",1 ,700 ,700  ,"10,700",TDB
13,16/10/2020,34.1 (0.00 %)   ,3 ,700 ,233  ,2 ,600 ,300  ,100,TDB
14,15/10/2020,34.1 (0.00 %)   ,4 ,"12,700 ","3,175  ",2 ,900 ,450  ,"11,800",TDB
15,14/10/2020,34.1 (0.00 %)   ,5 ,"5,900 ","1,180  ",0 ,0 ,NaN  ,"5,900",TDB
16,13/10/2020,34.1 (0.00 %)   ,5 ,"13,300 ","2,660  ",1 ,700 ,700  ,"12,600",TDB
17,12/10/2020,34.1 (0.00 %)   ,6 ,"21,300 ","3,550  ",1 ,"4,000 ","4,000  ","17,300",TDB
18,09/10/2020,34.1 (0.00 %)   ,6 ,"2,300 ",383  ,1 ,700 ,700  ,"1,600",TDB
19,08/10/2020,34.1 (0.00 %)   ,6 ,"14,200 ","2,367  ",3 ,"4,800 ","1,600  ","9,400",TDB
0,07/10/2020,34.1 (0.00 %)   ,6 ,"7,700 ","1,283  ",3 ,"3,600 ","1,200  ","4,100",TDB
1,06/10/2020,34.1 (0.00 %)   ,3 ,"4,400 ","1,467  ",1 ,600 ,600  ,"3,800",TDB
2,05/10/2020,35.1 (0.00 %)   ,6 ,"4,900 ",817  ,2 ,200 ,100  ,"4,700",TDB
3,02/10/2020,35.1 (0.00 %)   ,3 ,"6,100 ","2,033  ",1 ,"1,300 ","1,300  ","4,800",TDB
4,01/10/2020,35.1 (8.00 %)   ,8 ,"7,000 ",875  ,3 ,"1,400 ",467  ,"5,600",TDB
5,30/09/2020,35.1 (0.29 %)   ,5 ,"7,200 ","1,440  ",2 ,200 ,100  ,"7,000",TDB
6,29/09/2020,35 (0.00 %)   ,3 ,"1,600 ",533  ,2 ,"1,900 ",950  ,-300,TDB
7,28/09/2020,35 (0.00 %)   ,3 ,"1,100 ",367  ,1 ,700 ,700  ,400,TDB
8,25/09/2020,35 (-2.78 %)   ,3 ,"1,100 ",367  ,2 ,600 ,300  ,500,TDB
9,24/09/2020,36 (0.00 %)   ,4 ,"1,300 ",325  ,2 ,800 ,400  ,500,TDB
10,23/09/2020,36 (0.00 %)   ,2 ,"2,100 ","1,050  ",2 ,"2,000 ","1,000  ",100,TDB
11,22/09/2020,36 (0.00 %)   ,6 ,"6,900 ","1,150  ",4 ,"1,600 ",400  ,"5,300",TDB
12,21/09/2020,36 (2.56 %)   ,4 ,"7,900 ","1,975  ",5 ,"5,500 ","1,100  ","2,400",TDB
13,18/09/2020,35.1 (0.29 %)   ,8 ,"5,500 ",688  ,7 ,"3,300 ",471  ,"2,200",TDB
14,17/09/2020,35 (0.00 %)   ,5 ,"11,000 ","2,200  ",4 ,"2,400 ",600  ,"8,600",TDB
15,16/09/2020,35 (0.00 %)   ,4 ,"9,800 ","2,450  ",1 ,200 ,200  ,"9,600",TDB
16,15/09/2020,35 (0.00 %)   ,6 ,"15,800 ","2,633  ",2 ,"1,800 ",900  ,"14,000",TDB
17,14/09/2020,35 (-0.28 %)   ,3 ,"8,600 ","2,867  ",3 ,"3,900 ","1,300  ","4,700",TDB
18,11/09/2020,35.1 (0.00 %)   ,3 ,900 ,300  ,1 ,200 ,200  ,700,TDB
19,10/09/2020,35.1 (0.00 %)   ,5 ,"2,400 ",480  ,3 ,"1,300 ",433  ,"1,100",TDB
0,08/09/2020,35.1 (0.00 %)   ,3 ,"4,900 ","1,633  ",0 ,0 ,NaN  ,"4,900",TDB
1,07/09/2020,35.1 (0.00 %)   ,4 ,"4,400 ","1,100  ",0 ,0 ,NaN  ,"4,400",TDB
2,04/09/2020,35.1 (0.00 %)   ,4 ,"15,400 ","3,850  ",0 ,0 ,NaN  ,"15,400",TDB
3,03/09/2020,35.1 (0.00 %)   ,2 ,"4,900 ","2,450  ",1 ,500 ,500  ,"4,400",TDB
4,01/09/2020,35.1 (0.00 %)   ,1 ,300 ,300  ,2 ,"3,500 ","1,750  ","-3,200",TDB
5,31/08/2020,35.1 (0.00 %)   ,2 ,"3,300 ","1,650  ",2 ,"4,300 ","2,150  ","-1,000",TDB
6,28/08/2020,35.1 (0.00 %)   ,3 ,"4,200 ","1,400  ",1 ,"3,000 ","3,000  ","1,200",TDB
7,27/08/2020,35.1 (0.00 %)   ,4 ,"6,900 ","1,725  ",1 ,"3,000 ","3,000  ","3,900",TDB
8,26/08/2020,35.1 (0.00 %)   ,4 ,"4,700 ","1,175  ",1 ,"3,000 ","3,000  ","1,700",TDB
9,25/08/2020,35.1 (0.00 %)   ,5 ,"6,600 ","1,320  ",1 ,"3,000 ","3,000  ","3,600",TDB
10,24/08/2020,35.1 (0.00 %)   ,5 ,"4,000 ",800  ,1 ,500 ,500  ,"3,500",TDB
11,21/08/2020,35.1 (0.00 %)   ,2 ,"1,400 ",700  ,0 ,0 ,NaN  ,"1,400",TDB
12,20/08/2020,35.1 (0.00 %)   ,2 ,"1,300 ",650  ,1 ,500 ,500  ,800,TDB
13,19/08/2020,35.1 (0.00 %)   ,6 ,"8,300 ","1,383  ",1 ,500 ,500  ,"7,800",TDB
14,18/08/2020,35.1 (0.00 %)   ,2 ,500 ,250  ,0 ,0 ,NaN  ,500,TDB
15,17/08/2020,35.1 (0.00 %)   ,4 ,"4,000 ","1,000  ",0 ,0 ,NaN  ,"4,000",TDB
16,14/08/2020,35.1 (0.00 %)   ,4 ,"7,000 ","1,750  ",0 ,0 ,NaN  ,"7,000",TDB
17,13/08/2020,35.1 (0.00 %)   ,5 ,"6,800 ","1,360  ",1 ,"1,300 ","1,300  ","5,500",TDB
18,12/08/2020,35.1 (0.00 %)   ,5 ,"5,500 ","1,100  ",1 ,"1,300 ","1,300  ","4,200",TDB
19,11/08/2020,35.1 (0.00 %)   ,4 ,"6,200 ","1,550  ",1 ,"1,300 ","1,300  ","4,900",TDB
0,10/08/2020,35.1 (0.00 %)   ,6 ,"7,700 ","1,283  ",2 ,"1,800 ",900  ,"5,900",TDB
1,07/08/2020,35.1 (0.00 %)   ,6 ,"9,200 ","1,533  ",3 ,"6,500 ","2,167  ","2,700",TDB
2,06/08/2020,35.1 (0.00 %)   ,6 ,"6,900 ","1,150  ",2 ,"1,800 ",900  ,"5,100",TDB
3,05/08/2020,35.1 (0.00 %)   ,5 ,"5,400 ","1,080  ",1 ,500 ,500  ,"4,900",TDB
4,04/08/2020,35.1 (0.00 %)   ,5 ,"2,700 ",540  ,1 ,"1,300 ","1,300  ","1,400",TDB
